TransactionID,Timestamp,StoreName,BranchName,BranchID,TotalBranches,CustomerID,Category,Product,Quantity,UnitPrice,TotalAmount,Discount,FinalAmount,LoyaltyPoints,PaymentType
TXN000191,09-02-2025 17:06,SmartRetail,Jayanagar,3,5,1064140,Groceries,Rice (5kg),4,280,1120,51.96,1068.04,10,Cash
TXN000192,04-06-2024 21:32,SmartRetail,Yelahanka,5,5,1021799,Snacks,Biscuits,4,30,120,10.24,109.76,1,Wallet
TXN000193,18-08-2024 19:19,SmartRetail,Indiranagar,1,5,1087840,Dairy,Paneer (200g),3,85,255,34.94,220.06,2,Card
TXN000194,13-02-2025 17:30,SmartRetail,Jayanagar,3,5,1017275,Groceries,Salt (1kg),1,20,20,0.85,19.15,0,Cash
TXN000195,11-08-2024 10:38,SmartRetail,Whitefield,2,5,1076554,Groceries,Rice (5kg),3,280,840,85.39,754.61,7,Cash
TXN000196,26-11-2024 14:11,SmartRetail,Koramangala,4,5,1085197,Groceries,Wheat Flour (5kg),2,250,500,56.64,443.36,4,Wallet
TXN000197,19-01-2025 11:34,SmartRetail,Jayanagar,3,5,1089249,Personal Care,Shampoo (250ml),4,180,720,33.88,686.12,6,Cash
TXN000198,09-02-2025 13:20,SmartRetail,Yelahanka,5,5,1070344,Beverages,Bisleri Water (1L),5,20,100,14.57,85.43,0,Cash
TXN000199,13-11-2024 14:51,SmartRetail,Indiranagar,1,5,1075126,Beverages,Red Bull (250ml),3,125,375,20.97,354.03,3,Cash
TXN000200,27-07-2024 13:32,SmartRetail,Indiranagar,1,5,1030852,Beverages,Coca Cola (2L),2,85,170,17.96,152.04,1,UPI
TXN000201,10-12-2024 08:45,SmartRetail,Koramangala,4,5,1032029,Dairy,Curd (500g),3,35,105,1.43,103.57,1,Wallet
TXN000202,16-09-2024 14:31,SmartRetail,Jayanagar,3,5,1097672,Personal Care,Facewash (100ml),4,160,640,60.37,579.63,5,Cash
TXN000203,01-09-2024 20:56,SmartRetail,Yelahanka,5,5,1001000,Groceries,Sugar (1kg),2,45,90,6.16,83.84,0,Wallet
TXN000204,23-02-2025 15:52,SmartRetail,Koramangala,4,5,1094073,Personal Care,Facewash (100ml),3,160,480,33.44,446.56,4,Wallet
TXN000205,19-10-2024 14:05,SmartRetail,Koramangala,4,5,1073315,Dairy,Butter (100g),4,55,220,4.46,215.54,2,Wallet
TXN000206,22-09-2024 09:04,SmartRetail,Indiranagar,1,5,1032683,Personal Care,Facewash (100ml),1,160,160,12.86,147.14,1,Cash
TXN000207,22-01-2025 15:22,SmartRetail,Koramangala,4,5,1038476,Groceries,Sugar (1kg),1,45,45,5.19,39.81,0,Cash
TXN000208,03-03-2025 14:20,SmartRetail,Whitefield,2,5,1031297,Beverages,Coca Cola (2L),5,85,425,7.61,417.39,4,Card
TXN000209,22-11-2024 20:49,SmartRetail,Whitefield,2,5,1061163,Beverages,Coca Cola (2L),2,85,170,6.98,163.02,1,Card
TXN000210,07-06-2024 10:08,SmartRetail,Whitefield,2,5,1003530,Personal Care,Facewash (100ml),2,160,320,33.5,286.5,2,Cash
TXN000211,28-04-2025 11:11,SmartRetail,Koramangala,4,5,1091973,Personal Care,Shampoo (250ml),5,180,900,3.52,896.48,8,UPI
TXN000212,18-01-2025 14:29,SmartRetail,Whitefield,2,5,1095372,Beverages,Real Juice (1L),2,110,220,26.95,193.05,1,UPI
TXN000213,17-03-2025 19:39,SmartRetail,Indiranagar,1,5,1046131,Beverages,Coca Cola (2L),1,85,85,5.08,79.92,0,Wallet
TXN000214,29-03-2025 09:33,SmartRetail,Koramangala,4,5,1093467,Dairy,Curd (500g),1,35,35,5.07,29.93,0,Wallet
TXN000215,08-03-2025 11:15,SmartRetail,Whitefield,2,5,1067727,Dairy,Paneer (200g),5,85,425,31.45,393.55,3,Card
TXN000216,07-02-2025 16:08,SmartRetail,Whitefield,2,5,1089756,Beverages,Pepsi (2L),3,80,240,12.36,227.64,2,Wallet
TXN000217,17-07-2024 09:15,SmartRetail,Indiranagar,1,5,1020097,Personal Care,Soap (125g),3,40,120,10.12,109.88,1,Cash
TXN000218,09-04-2025 11:13,SmartRetail,Indiranagar,1,5,1029468,Groceries,Rice (5kg),4,280,1120,22.11,1097.89,10,UPI
TXN000219,05-07-2024 15:40,SmartRetail,Yelahanka,5,5,1028798,Groceries,Wheat Flour (5kg),3,250,750,18.19,731.81,7,Card
TXN000220,26-09-2024 18:01,SmartRetail,Jayanagar,3,5,1007052,Beverages,Pepsi (2L),2,80,160,21.06,138.94,1,Cash
TXN000221,08-01-2025 18:09,SmartRetail,Jayanagar,3,5,1080294,Dairy,Paneer (200g),5,85,425,6.57,418.43,4,Cash
TXN000222,12-01-2025 17:41,SmartRetail,Whitefield,2,5,1021797,Beverages,Red Bull (250ml),3,125,375,11.01,363.99,3,Cash
TXN000223,28-10-2024 19:18,SmartRetail,Whitefield,2,5,1033239,Dairy,Milk (1L),1,55,55,1.04,53.96,0,Card
TXN000224,05-08-2024 21:05,SmartRetail,Yelahanka,5,5,1073205,Personal Care,Toothpaste (150g),4,90,360,14.59,345.41,3,Card
TXN000225,18-10-2024 20:13,SmartRetail,Whitefield,2,5,1051128,Personal Care,Toothpaste (150g),4,90,360,1.92,358.08,3,Card
TXN000226,27-03-2025 15:28,SmartRetail,Indiranagar,1,5,1073562,Personal Care,Shampoo (250ml),1,180,180,18.6,161.4,1,Card
TXN000227,26-05-2024 13:39,SmartRetail,Jayanagar,3,5,1001912,Dairy,Curd (500g),3,35,105,14.03,90.97,0,UPI
TXN000228,26-04-2025 11:52,SmartRetail,Koramangala,4,5,1060164,Groceries,Sugar (1kg),3,45,135,13.25,121.75,1,Card
TXN000229,16-01-2025 09:08,SmartRetail,Yelahanka,5,5,1014511,Personal Care,Shampoo (250ml),5,180,900,16.5,883.5,8,Wallet
TXN000230,13-01-2025 12:57,SmartRetail,Yelahanka,5,5,1030866,Snacks,Lays Chips,1,20,20,0.75,19.25,0,UPI
TXN000231,08-01-2025 12:58,SmartRetail,Yelahanka,5,5,1045852,Personal Care,Facewash (100ml),3,160,480,30.08,449.92,4,Wallet
TXN000232,29-08-2024 11:47,SmartRetail,Indiranagar,1,5,1097083,Beverages,Real Juice (1L),3,110,330,10.07,319.93,3,Cash
TXN000233,28-10-2024 18:18,SmartRetail,Yelahanka,5,5,1066443,Beverages,Bisleri Water (1L),5,20,100,13.68,86.32,0,Wallet
TXN000234,29-07-2024 13:32,SmartRetail,Jayanagar,3,5,1022772,Personal Care,Shampoo (250ml),1,180,180,13.78,166.22,1,Wallet
TXN000235,03-10-2024 21:45,SmartRetail,Whitefield,2,5,1010629,Beverages,Bisleri Water (1L),3,20,60,1.8,58.2,0,Cash
TXN000236,27-06-2024 21:25,SmartRetail,Koramangala,4,5,1074823,Dairy,Curd (500g),3,35,105,13.75,91.25,0,UPI
TXN000237,02-09-2024 13:57,SmartRetail,Whitefield,2,5,1068534,Beverages,Coca Cola (2L),5,85,425,24.97,400.03,4,Wallet
TXN000238,12-11-2024 20:59,SmartRetail,Jayanagar,3,5,1077059,Groceries,Rice (5kg),2,280,560,76.07,483.93,4,Card
TXN000239,05-05-2025 20:40,SmartRetail,Koramangala,4,5,1065898,Groceries,Pulses (1kg),5,90,450,13.35,436.65,4,Wallet
TXN000240,22-01-2025 15:13,SmartRetail,Indiranagar,1,5,1024543,Beverages,Coca Cola (2L),3,85,255,12.38,242.62,2,Card
TXN000241,28-03-2025 18:43,SmartRetail,Yelahanka,5,5,1082862,Snacks,Lays Chips,5,20,100,7.81,92.19,0,UPI
TXN000242,29-07-2024 14:52,SmartRetail,Indiranagar,1,5,1096853,Personal Care,Toothpaste (150g),4,90,360,5.63,354.37,3,Card
TXN000243,01-03-2025 19:51,SmartRetail,Koramangala,4,5,1068910,Snacks,Dry Fruits (250g),5,220,1100,14.73,1085.27,10,Card
TXN000244,24-11-2024 12:51,SmartRetail,Indiranagar,1,5,1061196,Groceries,Salt (1kg),1,20,20,0.98,19.02,0,Card
TXN000245,11-06-2024 12:45,SmartRetail,Yelahanka,5,5,1000110,Snacks,Biscuits,1,30,30,1.39,28.61,0,Wallet
TXN000246,07-01-2025 13:32,SmartRetail,Whitefield,2,5,1047989,Dairy,Curd (500g),1,35,35,1.18,33.82,0,UPI
TXN000247,25-07-2024 20:45,SmartRetail,Yelahanka,5,5,1046565,Groceries,Rice (5kg),1,280,280,25.69,254.31,2,Card
TXN000248,24-08-2024 12:53,SmartRetail,Whitefield,2,5,1081980,Groceries,Pulses (1kg),4,90,360,42.85,317.15,3,UPI
TXN000249,06-07-2024 13:56,SmartRetail,Jayanagar,3,5,1007061,Beverages,Red Bull (250ml),5,125,625,86.57,538.43,5,Card
TXN000250,30-07-2024 10:00,SmartRetail,Indiranagar,1,5,1053928,Beverages,Pepsi (2L),1,80,80,7.02,72.98,0,Wallet
TXN000251,22-10-2024 18:15,SmartRetail,Koramangala,4,5,1061862,Beverages,Red Bull (250ml),5,125,625,9.62,615.38,6,UPI
TXN000252,18-08-2024 19:10,SmartRetail,Koramangala,4,5,1061011,Beverages,Bisleri Water (1L),1,20,20,1.39,18.61,0,Wallet
TXN000253,08-12-2024 17:13,SmartRetail,Yelahanka,5,5,1085553,Personal Care,Soap (125g),5,40,200,5.38,194.62,1,Cash
TXN000254,12-07-2024 18:34,SmartRetail,Koramangala,4,5,1033616,Personal Care,Facewash (100ml),5,160,800,48.86,751.14,7,Card
TXN000255,03-02-2025 13:49,SmartRetail,Indiranagar,1,5,1010721,Snacks,Kurkure,4,15,60,6.56,53.44,0,Cash
TXN000256,17-03-2025 21:46,SmartRetail,Whitefield,2,5,1007139,Snacks,Lays Chips,5,20,100,12.45,87.55,0,Card
TXN000257,03-06-2024 10:11,SmartRetail,Whitefield,2,5,1055375,Beverages,Bisleri Water (1L),4,20,80,4.5,75.5,0,Cash
TXN000258,03-03-2025 15:09,SmartRetail,Koramangala,4,5,1057800,Dairy,Butter (100g),5,55,275,25.58,249.42,2,Card
TXN000259,12-03-2025 09:16,SmartRetail,Jayanagar,3,5,1009127,Beverages,Coca Cola (2L),1,85,85,10.82,74.18,0,UPI
TXN000260,23-06-2024 10:29,SmartRetail,Whitefield,2,5,1028216,Beverages,Real Juice (1L),2,110,220,1.94,218.06,2,Wallet
TXN000261,22-07-2024 15:45,SmartRetail,Jayanagar,3,5,1036185,Personal Care,Shampoo (250ml),2,180,360,26.71,333.29,3,Card
TXN000262,27-05-2024 18:57,SmartRetail,Whitefield,2,5,1057291,Groceries,Wheat Flour (5kg),5,250,1250,68.95,1181.05,11,Card
TXN000263,30-11-2024 12:43,SmartRetail,Koramangala,4,5,1072683,Groceries,Wheat Flour (5kg),5,250,1250,138.24,1111.76,11,Cash
TXN000264,08-09-2024 12:01,SmartRetail,Indiranagar,1,5,1058186,Groceries,Salt (1kg),5,20,100,13.68,86.32,0,Cash
TXN000265,09-05-2025 11:27,SmartRetail,Jayanagar,3,5,1065609,Personal Care,Facewash (100ml),5,160,800,77.95,722.05,7,Cash
TXN000266,30-07-2024 15:58,SmartRetail,Whitefield,2,5,1065427,Personal Care,Soap (125g),1,40,40,5.12,34.88,0,UPI
TXN000267,21-09-2024 18:51,SmartRetail,Indiranagar,1,5,1068652,Personal Care,Soap (125g),3,40,120,7.25,112.75,1,Wallet
TXN000268,17-07-2024 12:20,SmartRetail,Whitefield,2,5,1019133,Beverages,Pepsi (2L),3,80,240,31.26,208.74,2,UPI
TXN000269,29-12-2024 11:12,SmartRetail,Yelahanka,5,5,1093273,Groceries,Wheat Flour (5kg),2,250,500,64.99,435.01,4,UPI
TXN000270,17-03-2025 20:43,SmartRetail,Yelahanka,5,5,1057091,Snacks,Chocolate,1,40,40,4.99,35.01,0,Cash
TXN000271,04-04-2025 18:09,SmartRetail,Whitefield,2,5,1047319,Groceries,Salt (1kg),1,20,20,1.53,18.47,0,UPI
TXN000272,02-03-2025 18:13,SmartRetail,Yelahanka,5,5,1029262,Snacks,Lays Chips,5,20,100,11.88,88.12,0,Card
TXN000273,07-09-2024 14:13,SmartRetail,Whitefield,2,5,1076185,Groceries,Salt (1kg),2,20,40,3.48,36.52,0,UPI
TXN000274,29-10-2024 09:20,SmartRetail,Jayanagar,3,5,1064822,Snacks,Lays Chips,3,20,60,1.9,58.1,0,Card
TXN000275,31-12-2024 13:30,SmartRetail,Koramangala,4,5,1043619,Dairy,Cheese (200g),1,120,120,1.2,118.8,1,Cash
TXN000276,09-10-2024 17:44,SmartRetail,Yelahanka,5,5,1069713,Dairy,Curd (500g),2,35,70,8.88,61.12,0,UPI
TXN000277,06-02-2025 15:13,SmartRetail,Whitefield,2,5,1046709,Personal Care,Toothpaste (150g),5,90,450,51.62,398.38,3,UPI
TXN000278,08-09-2024 19:11,SmartRetail,Whitefield,2,5,1074966,Personal Care,Toothpaste (150g),1,90,90,0.8,89.2,0,Cash
TXN000279,10-09-2024 10:10,SmartRetail,Whitefield,2,5,1074701,Dairy,Milk (1L),1,55,55,5.91,49.09,0,Wallet
TXN000280,02-08-2024 13:06,SmartRetail,Whitefield,2,5,1061964,Beverages,Red Bull (250ml),3,125,375,40.82,334.18,3,Cash
TXN000281,05-06-2024 20:08,SmartRetail,Jayanagar,3,5,1058839,Personal Care,Shampoo (250ml),5,180,900,13.08,886.92,8,UPI
TXN000282,28-10-2024 12:10,SmartRetail,Indiranagar,1,5,1098451,Groceries,Sugar (1kg),5,45,225,18.53,206.47,2,UPI
TXN000283,05-11-2024 12:10,SmartRetail,Yelahanka,5,5,1001156,Snacks,Lays Chips,1,20,20,0.72,19.28,0,Wallet
TXN000284,14-01-2025 11:19,SmartRetail,Indiranagar,1,5,1080295,Beverages,Real Juice (1L),1,110,110,12.25,97.75,0,Cash
TXN000285,11-01-2025 16:13,SmartRetail,Yelahanka,5,5,1095852,Beverages,Real Juice (1L),4,110,440,21.54,418.46,4,Card
TXN000286,14-02-2025 21:16,SmartRetail,Yelahanka,5,5,1011862,Beverages,Bisleri Water (1L),2,20,40,4.88,35.12,0,Card
TXN000287,23-08-2024 19:01,SmartRetail,Indiranagar,1,5,1047668,Snacks,Kurkure,2,15,30,3.63,26.37,0,Wallet
TXN000288,20-06-2024 21:38,SmartRetail,Yelahanka,5,5,1011382,Beverages,Bisleri Water (1L),5,20,100,13.96,86.04,0,Wallet
TXN000289,01-10-2024 14:44,SmartRetail,Koramangala,4,5,1071887,Personal Care,Facewash (100ml),1,160,160,0.46,159.54,1,Cash
TXN000290,03-02-2025 17:22,SmartRetail,Yelahanka,5,5,1059099,Beverages,Real Juice (1L),5,110,550,44.14,505.86,5,Wallet
TXN000291,14-09-2024 15:06,SmartRetail,Jayanagar,3,5,1042189,Snacks,Chocolate,5,40,200,9.63,190.37,1,Cash
TXN000292,27-08-2024 17:28,SmartRetail,Indiranagar,1,5,1036944,Groceries,Salt (1kg),2,20,40,1.94,38.06,0,Card
TXN000293,29-12-2024 10:17,SmartRetail,Indiranagar,1,5,1037160,Snacks,Kurkure,1,15,15,0.38,14.62,0,Wallet
TXN000294,17-08-2024 21:27,SmartRetail,Whitefield,2,5,1073092,Dairy,Milk (1L),1,55,55,0.97,54.03,0,Wallet
TXN000295,30-11-2024 15:46,SmartRetail,Whitefield,2,5,1022481,Snacks,Biscuits,3,30,90,9.38,80.62,0,Card
TXN000296,18-05-2025 08:51,SmartRetail,Koramangala,4,5,1011524,Beverages,Real Juice (1L),3,110,330,19.28,310.72,3,Wallet
TXN000297,02-11-2024 18:58,SmartRetail,Jayanagar,3,5,1022868,Groceries,Cooking Oil (1L),5,130,650,36.7,613.3,6,Wallet
TXN000298,22-11-2024 10:39,SmartRetail,Koramangala,4,5,1011206,Beverages,Coca Cola (2L),3,85,255,19.25,235.75,2,Wallet
TXN000299,23-09-2024 14:03,SmartRetail,Whitefield,2,5,1004151,Personal Care,Toothpaste (150g),2,90,180,17.63,162.37,1,Wallet
TXN000300,31-08-2024 20:28,SmartRetail,Yelahanka,5,5,1063577,Snacks,Biscuits,2,30,60,3.29,56.71,0,Card
TXN000301,05-12-2024 20:37,SmartRetail,Whitefield,2,5,1073112,Personal Care,Shampoo (250ml),3,180,540,32.77,507.23,5,UPI
TXN000302,17-08-2024 11:06,SmartRetail,Jayanagar,3,5,1001809,Groceries,Salt (1kg),5,20,100,2.02,97.98,0,UPI
TXN000303,31-08-2024 19:26,SmartRetail,Yelahanka,5,5,1061439,Snacks,Lays Chips,5,20,100,5.88,94.12,0,Card
TXN000304,09-10-2024 09:32,SmartRetail,Whitefield,2,5,1014982,Beverages,Coca Cola (2L),5,85,425,46.47,378.53,3,Wallet
TXN000305,08-05-2025 14:29,SmartRetail,Indiranagar,1,5,1089733,Groceries,Cooking Oil (1L),2,130,260,12.1,247.9,2,Cash
TXN000306,01-11-2024 20:16,SmartRetail,Jayanagar,3,5,1000119,Groceries,Pulses (1kg),4,90,360,52.11,307.89,3,Card
TXN000307,26-06-2024 21:03,SmartRetail,Yelahanka,5,5,1040448,Snacks,Lays Chips,3,20,60,4.52,55.48,0,Wallet
TXN000308,26-12-2024 17:50,SmartRetail,Yelahanka,5,5,1019824,Personal Care,Soap (125g),2,40,80,1.92,78.08,0,UPI
TXN000309,20-10-2024 13:27,SmartRetail,Indiranagar,1,5,1029980,Beverages,Red Bull (250ml),2,125,250,26.08,223.92,2,Wallet
TXN000310,12-07-2024 14:33,SmartRetail,Jayanagar,3,5,1040923,Personal Care,Shampoo (250ml),3,180,540,19.4,520.6,5,UPI
TXN000311,06-10-2024 11:00,SmartRetail,Yelahanka,5,5,1081788,Snacks,Chocolate,4,40,160,12.3,147.7,1,Wallet
TXN000312,07-03-2025 19:57,SmartRetail,Yelahanka,5,5,1013907,Personal Care,Shampoo (250ml),1,180,180,3.34,176.66,1,UPI
TXN000313,01-01-2025 11:50,SmartRetail,Koramangala,4,5,1037830,Beverages,Bisleri Water (1L),2,20,40,3.47,36.53,0,Cash
TXN000314,25-06-2024 18:38,SmartRetail,Indiranagar,1,5,1015111,Snacks,Biscuits,4,30,120,17.23,102.77,1,UPI
TXN000315,17-03-2025 19:17,SmartRetail,Whitefield,2,5,1020155,Groceries,Cooking Oil (1L),2,130,260,32.16,227.84,2,Wallet
TXN000316,12-05-2025 15:07,SmartRetail,Whitefield,2,5,1036830,Snacks,Kurkure,1,15,15,0.75,14.25,0,Wallet
TXN000317,03-03-2025 21:34,SmartRetail,Indiranagar,1,5,1062029,Snacks,Dry Fruits (250g),5,220,1100,60.28,1039.72,10,Card
TXN000318,11-10-2024 20:02,SmartRetail,Yelahanka,5,5,1002273,Snacks,Chocolate,4,40,160,5.4,154.6,1,UPI
TXN000319,16-10-2024 09:22,SmartRetail,Whitefield,2,5,1062860,Dairy,Cheese (200g),3,120,360,46,314,3,Wallet
TXN000320,13-08-2024 08:14,SmartRetail,Jayanagar,3,5,1051481,Snacks,Chocolate,2,40,80,5.15,74.85,0,Wallet
TXN000321,06-01-2025 19:49,SmartRetail,Jayanagar,3,5,1027893,Snacks,Chocolate,3,40,120,7.33,112.67,1,Wallet
TXN000322,22-03-2025 20:30,SmartRetail,Yelahanka,5,5,1094716,Beverages,Coca Cola (2L),3,85,255,31.37,223.63,2,Card
TXN000323,02-08-2024 09:52,SmartRetail,Jayanagar,3,5,1051968,Personal Care,Facewash (100ml),5,160,800,88.93,711.07,7,UPI
TXN000324,27-09-2024 08:45,SmartRetail,Jayanagar,3,5,1079123,Groceries,Salt (1kg),3,20,60,1.28,58.72,0,UPI
TXN000325,18-03-2025 21:37,SmartRetail,Indiranagar,1,5,1032430,Dairy,Paneer (200g),2,85,170,20.09,149.91,1,UPI
TXN000326,25-06-2024 21:50,SmartRetail,Jayanagar,3,5,1040889,Snacks,Dry Fruits (250g),2,220,440,16.18,423.82,4,Card
TXN000327,15-12-2024 21:36,SmartRetail,Indiranagar,1,5,1068987,Snacks,Lays Chips,4,20,80,3.24,76.76,0,UPI
TXN000328,03-11-2024 20:08,SmartRetail,Indiranagar,1,5,1056334,Groceries,Salt (1kg),3,20,60,4.85,55.15,0,Wallet
TXN000329,01-10-2024 09:07,SmartRetail,Jayanagar,3,5,1021127,Snacks,Kurkure,1,15,15,1.09,13.91,0,Card
TXN000330,20-08-2024 14:02,SmartRetail,Whitefield,2,5,1065837,Beverages,Red Bull (250ml),1,125,125,0.45,124.55,1,Card
TXN000331,20-04-2025 13:35,SmartRetail,Jayanagar,3,5,1072839,Snacks,Dry Fruits (250g),4,220,880,116.05,763.95,7,Cash
TXN000332,27-10-2024 10:27,SmartRetail,Koramangala,4,5,1005661,Beverages,Real Juice (1L),4,110,440,51.14,388.86,3,UPI
TXN000333,17-09-2024 08:06,SmartRetail,Indiranagar,1,5,1080138,Personal Care,Soap (125g),2,40,80,7.84,72.16,0,Card
TXN000334,13-07-2024 14:31,SmartRetail,Jayanagar,3,5,1006118,Dairy,Curd (500g),3,35,105,15.01,89.99,0,Cash
TXN000335,05-11-2024 13:05,SmartRetail,Koramangala,4,5,1057017,Personal Care,Soap (125g),3,40,120,4.99,115.01,1,UPI
TXN000336,03-03-2025 11:38,SmartRetail,Whitefield,2,5,1076751,Groceries,Salt (1kg),5,20,100,8.19,91.81,0,Wallet
TXN000337,18-08-2024 10:36,SmartRetail,Koramangala,4,5,1098186,Groceries,Wheat Flour (5kg),4,250,1000,135.79,864.21,8,Wallet
TXN000338,14-10-2024 21:37,SmartRetail,Indiranagar,1,5,1085875,Snacks,Dry Fruits (250g),3,220,660,27.88,632.12,6,Card
TXN000339,30-08-2024 08:51,SmartRetail,Jayanagar,3,5,1039067,Beverages,Bisleri Water (1L),2,20,40,3.97,36.03,0,Cash
TXN000340,23-01-2025 17:50,SmartRetail,Jayanagar,3,5,1060622,Snacks,Dry Fruits (250g),3,220,660,81.74,578.26,5,UPI
TXN000341,24-06-2024 19:52,SmartRetail,Jayanagar,3,5,1006103,Beverages,Bisleri Water (1L),1,20,20,2.05,17.95,0,Cash
TXN000342,04-12-2024 16:40,SmartRetail,Yelahanka,5,5,1009212,Snacks,Lays Chips,1,20,20,2.01,17.99,0,Card
TXN000343,15-06-2024 16:30,SmartRetail,Yelahanka,5,5,1089026,Beverages,Bisleri Water (1L),3,20,60,2.77,57.23,0,Wallet
TXN000344,09-06-2024 19:10,SmartRetail,Yelahanka,5,5,1063159,Personal Care,Toothpaste (150g),5,90,450,5.13,444.87,4,Card
TXN000345,28-09-2024 13:36,SmartRetail,Jayanagar,3,5,1061936,Personal Care,Toothpaste (150g),1,90,90,13.47,76.53,0,UPI
TXN000346,24-01-2025 14:16,SmartRetail,Yelahanka,5,5,1027206,Personal Care,Facewash (100ml),4,160,640,42.89,597.11,5,UPI
TXN000347,15-05-2025 09:06,SmartRetail,Whitefield,2,5,1080060,Personal Care,Facewash (100ml),1,160,160,14.05,145.95,1,Card
TXN000348,26-01-2025 17:24,SmartRetail,Jayanagar,3,5,1016391,Snacks,Dry Fruits (250g),4,220,880,80.26,799.74,7,Card
TXN000349,20-05-2025 13:11,SmartRetail,Indiranagar,1,5,1081764,Beverages,Coca Cola (2L),3,85,255,24.52,230.48,2,UPI
TXN000350,29-04-2025 11:41,SmartRetail,Indiranagar,1,5,1031106,Snacks,Chocolate,3,40,120,4.38,115.62,1,UPI
TXN000351,18-11-2024 20:44,SmartRetail,Koramangala,4,5,1068938,Groceries,Rice (5kg),4,280,1120,82.85,1037.15,10,UPI
TXN000352,10-03-2025 11:50,SmartRetail,Indiranagar,1,5,1028498,Groceries,Wheat Flour (5kg),1,250,250,2.65,247.35,2,Cash
TXN000353,22-07-2024 09:29,SmartRetail,Jayanagar,3,5,1056099,Snacks,Dry Fruits (250g),1,220,220,33,187,1,Card
TXN000354,27-07-2024 18:13,SmartRetail,Jayanagar,3,5,1058854,Personal Care,Soap (125g),1,40,40,1.68,38.32,0,Wallet
TXN000355,04-02-2025 13:04,SmartRetail,Indiranagar,1,5,1021919,Snacks,Kurkure,4,15,60,0.96,59.04,0,Wallet
TXN000356,31-10-2024 16:48,SmartRetail,Koramangala,4,5,1032292,Groceries,Salt (1kg),4,20,80,6.93,73.07,0,Cash
TXN000357,14-08-2024 14:36,SmartRetail,Yelahanka,5,5,1051234,Groceries,Wheat Flour (5kg),5,250,1250,146.37,1103.63,11,Wallet
TXN000358,04-11-2024 16:48,SmartRetail,Yelahanka,5,5,1076724,Groceries,Cooking Oil (1L),2,130,260,25.36,234.64,2,Wallet
TXN000359,23-09-2024 08:19,SmartRetail,Whitefield,2,5,1046792,Groceries,Wheat Flour (5kg),5,250,1250,25.54,1224.46,12,UPI
TXN000360,24-10-2024 16:44,SmartRetail,Koramangala,4,5,1087259,Dairy,Cheese (200g),2,120,240,12.09,227.91,2,UPI
TXN000361,22-11-2024 08:23,SmartRetail,Yelahanka,5,5,1087062,Dairy,Butter (100g),3,55,165,14.73,150.27,1,Cash
TXN000362,12-10-2024 13:21,SmartRetail,Koramangala,4,5,1067309,Snacks,Dry Fruits (250g),5,220,1100,68.27,1031.73,10,Cash
TXN000363,08-09-2024 12:36,SmartRetail,Yelahanka,5,5,1056070,Groceries,Pulses (1kg),3,90,270,2.29,267.71,2,Cash
TXN000364,19-02-2025 17:09,SmartRetail,Yelahanka,5,5,1077483,Snacks,Dry Fruits (250g),3,220,660,19.04,640.96,6,UPI
TXN000365,12-10-2024 18:12,SmartRetail,Indiranagar,1,5,1026189,Snacks,Kurkure,2,15,30,3.21,26.79,0,Card
TXN000366,25-01-2025 15:04,SmartRetail,Indiranagar,1,5,1066505,Snacks,Lays Chips,4,20,80,8.64,71.36,0,Wallet
TXN000367,24-03-2025 15:36,SmartRetail,Koramangala,4,5,1038606,Snacks,Dry Fruits (250g),3,220,660,55.68,604.32,6,Cash
TXN000368,11-06-2024 13:00,SmartRetail,Koramangala,4,5,1026376,Groceries,Rice (5kg),2,280,560,14.85,545.15,5,Card
TXN000369,11-03-2025 21:27,SmartRetail,Jayanagar,3,5,1098446,Snacks,Dry Fruits (250g),4,220,880,72.78,807.22,8,Wallet
TXN000370,07-09-2024 11:15,SmartRetail,Indiranagar,1,5,1095467,Groceries,Rice (5kg),3,280,840,13.92,826.08,8,Wallet
TXN000371,26-07-2024 14:00,SmartRetail,Jayanagar,3,5,1069562,Personal Care,Soap (125g),1,40,40,0.47,39.53,0,UPI
TXN000372,17-03-2025 19:01,SmartRetail,Whitefield,2,5,1055447,Snacks,Chocolate,2,40,80,7.72,72.28,0,UPI
TXN000373,29-10-2024 16:20,SmartRetail,Yelahanka,5,5,1090806,Personal Care,Soap (125g),2,40,80,11.51,68.49,0,Wallet
TXN000374,16-02-2025 08:48,SmartRetail,Koramangala,4,5,1045838,Snacks,Chocolate,2,40,80,8.92,71.08,0,Card
TXN000375,05-07-2024 11:47,SmartRetail,Koramangala,4,5,1034670,Personal Care,Soap (125g),5,40,200,18.04,181.96,1,UPI
TXN000376,18-11-2024 20:54,SmartRetail,Whitefield,2,5,1013721,Beverages,Coca Cola (2L),5,85,425,43.15,381.85,3,UPI
TXN000377,11-09-2024 19:25,SmartRetail,Jayanagar,3,5,1091993,Beverages,Bisleri Water (1L),3,20,60,4.2,55.8,0,UPI
TXN000378,10-10-2024 14:22,SmartRetail,Jayanagar,3,5,1027110,Dairy,Paneer (200g),1,85,85,5.25,79.75,0,Cash
TXN000379,20-01-2025 14:53,SmartRetail,Indiranagar,1,5,1001472,Personal Care,Shampoo (250ml),2,180,360,52.99,307.01,3,UPI
TXN000380,18-08-2024 11:58,SmartRetail,Yelahanka,5,5,1022394,Dairy,Cheese (200g),5,120,600,16.79,583.21,5,UPI
TXN000381,20-08-2024 20:47,SmartRetail,Jayanagar,3,5,1024886,Snacks,Biscuits,1,30,30,1.47,28.53,0,Cash
